DEPT;SP;RHOZ;PEFZ;AT90;DTCO;Zones
616.5;-2.162572145;1.74500382;2.246488333;1.097882032;148.0278473;-999.25
617;-2.239099503;1.801051617;2.368324757;1.09525311;147.79776;-999.25
617.5;-2.450190067;1.848767519;2.42453742;1.140292645;147.567627;-999.25
618;-2.366457224;1.845110416;2.464992523;1.229027987;147.3375244;-999.25
618.5;-2.734828472;1.851752281;2.626247168;1.305298567;147.1074219;-999.25
619;-2.63346386;1.840891242;2.570789814;1.202656388;146.8772888;-999.25
619.5;-2.799746752;1.902317286;2.777615547;1.237353563;146.6471863;-999.25
620;-3.192427397;1.863820791;2.582862616;1.13631928;146.4170685;-999.25
620.5;-3.027134657;1.824070931;2.561839819;1.081228495;146.1869507;-999.25
621;-2.240042448;1.859703302;2.59179759;1.093295217;145.9568634;-999.25
621.5;-1.599926949;1.856515288;2.55553031;1.124229312;145.7267304;-999.25
622;-1.661792278;1.877573609;2.707527638;1.148235083;145.4966278;-999.25
622.5;-1.531826854;1.890463591;2.894464254;1.163720012;145.26651;-999.25
623;-1.249325633;1.892824531;2.705993652;1.19026041;145.0364075;-999.25
623.5;-0.887272477;1.916618586;2.731877565;1.197024345;144.8063049;-999.25
624;-1.069982052;1.899755716;2.752152681;1.163533211;144.5761719;-999.25
624.5;-1.083209515;1.878846645;2.856456757;1.152430773;144.3460693;-999.25
625;-1.74664855;1.881076336;2.919448614;1.169217825;144.1159515;-999.25
625.5;-1.610432744;1.901777029;2.791193724;1.19450748;143.8858337;-999.25
626;-1.623503566;1.898274064;2.821537495;1.220962524;143.6557159;-999.25
626.5;-1.761153698;1.884657741;2.75430274;1.2557863;143.4256134;-999.25
627;-2.071497679;1.862161875;2.719638348;1.23786068;143.1955109;-999.25
627.5;-1.461375594;1.827762246;2.588740349;1.302363515;143.7705994;-999.25
628;-0.551789105;1.886199713;2.703076601;1.462794066;143.0425873;-999.25
628.5;-0.382736474;1.89701891;2.613888741;1.456316114;140.5362549;-999.25
629;-0.432969779;1.83160758;2.462990999;1.481853008;141.5167084;-999.25
629.5;-1.21572578;1.761993527;2.4473207;1.043502092;144.6707764;-999.25
630;-0.840762973;1.795911312;2.524478197;1.112230659;147.8248444;-999.25
630.5;-1.091704965;1.692515135;2.235077858;1.144251823;150.9789124;-999.25
631;-1.444106698;1.614312053;2.123221397;1.167144418;154.1329804;-999.25
631.5;-1.447633147;1.739153504;2.192260504;1.143319368;157.2870636;-999.25
632;-1.560407043;1.699298024;2.145987034;1.100379229;160.4411469;-999.25
632.5;-1.54908216;1.710908532;2.195939779;1.108108521;160.6983185;-999.25
633;-1.999062896;1.785252333;2.248602867;1.104145408;157.7041473;-999.25
633.5;-2.639791489;1.814032078;2.240550995;1.092511416;156.1650085;-999.25
634;-2.967489481;1.803578138;2.352656841;1.073041081;156.6518707;-999.25
634.5;-2.689268827;1.77690208;2.371891022;1.078581333;157.1624298;-999.25
635;-2.616123199;1.742943287;2.370016575;1.06995666;155.9514771;-999.25
635.5;-2.370402336;1.811015248;2.440599918;1.076359034;157.6715698;-999.25
636;-2.719175339;1.777649045;2.38760519;1.066111684;157.0115204;-999.25
636.5;-3.171404362;1.699110031;2.3539083;1.037460804;156.0264587;-999.25
637;-3.281584024;1.732101083;2.28906703;1.085801482;154.9771271;-999.25
637.5;-2.978442907;1.763085842;2.391122341;1.110246062;154.5560913;-999.25
638;-2.667433262;1.771710634;2.335446358;1.11685741;155.5614777;-999.25
638.5;-2.036824465;1.800513625;2.325333357;1.143421292;155.7108917;-999.25
639;-1.982378006;1.809088945;2.394395113;1.19991219;153.5051727;-999.25
639.5;-1.461205363;1.846200109;2.395199537;1.248082399;153.9217835;-999.25
640;-1.242985249;1.859956265;2.474335432;1.258365512;155.499588;-999.25
640.5;-0.975049973;1.847365618;2.479054928;1.276058078;156.7324371;-999.25
641;-1.422008991;1.859882355;2.526530743;1.206596017;151.8473969;-999.25
641.5;-1.429943204;1.928484917;2.498423338;1.476939082;147.3285828;-999.25
642;-1.767604828;1.957484365;2.572663307;1.380405545;154.818634;-999.25
642.5;-1.722051978;1.905766964;2.498540402;1.272112489;155.7106323;-999.25
643;-1.636184335;1.828535438;2.42533493;1.255952239;158.112854;-999.25
643.5;-1.716346502;1.866610766;2.477383375;1.211301804;156.4406128;-999.25
644;-2.489648581;1.968900323;2.369527817;1.409803391;149.2640228;-999.25
644.5;-3.072733641;1.981794715;2.445560694;1.556675196;132.8527069;-999.25
645;-8.281130791;2.051868677;2.368665695;2.078390837;130.4378662;-999.25
645.5;-8.760416985;2.111918926;2.40980053;2.330490112;124.7038345;-999.25
646;-8.113257408;2.107870102;2.383121491;2.047804356;124.6442413;-999.25
646.5;-8.499274254;2.13591814;2.318669081;2.1328547;124.9676209;-999.25
647;-5.4278512;2.096266747;2.420622826;1.643738627;119.5843277;-999.25
647.5;-6.56905508;2.073877096;2.313201666;2.035113812;123.0645294;-999.25
648;-2.331486464;1.987016916;2.194266319;2.073675633;174.7127075;-999.25
648.5;-0.650767684;1.819935083;2.304027319;1.226891875;151.5566254;-999.25
649;-0.526370704;1.783958674;2.235467672;1.363502622;150.7714539;-999.25
649.5;-0.493136138;1.811870456;2.164335251;1.347622752;149.7088471;-999.25
650;-0.757643163;1.794885039;2.20245862;1.269842863;151.3632202;-999.25
650.5;-1.227242827;1.808879495;2.254585505;1.251176119;169.5182495;-999.25
651;-1.581697822;1.834962726;2.283677101;1.220233083;166.3612976;-999.25
651.5;-1.178544283;1.79930532;2.236381531;1.201980591;166.1287842;-999.25
652;-0.96157366;1.756807685;2.286330462;1.188278198;159.1925354;-999.25
652.5;-1.257823825;1.850816727;2.227846384;1.188455701;158.1182709;-999.25
653;-1.22492528;1.851149559;2.232149601;1.219533086;152.8345642;-999.25
653.5;-1.569518685;1.877640009;2.26812911;1.207833052;154.2332153;-999.25
654;-1.741113544;1.797133327;2.31323719;1.20569694;154.6424408;-999.25
654.5;-1.615560412;1.889292121;2.302556276;1.194450498;151.669281;-999.25
655;-1.454982877;1.911390424;2.298340082;1.180355787;147.34935;-999.25
655.5;-1.59948802;1.902279019;2.323613167;1.144364238;148.0155335;-999.25
656;-1.953751087;1.869997263;2.336414576;1.176170826;145.6013031;-999.25
656.5;-2.345610857;1.818575144;2.30053401;1.129292965;143.1078033;-999.25
657;-2.428639412;1.851883769;2.286874771;1.25998044;142.6854248;-999.25
657.5;-2.475897551;1.834273577;2.239858151;1.227298498;149.9447479;-999.25
658;-2.419646978;1.811179757;2.274777174;1.106295228;155.312561;-999.25
658.5;-2.453287125;1.793001175;2.196028709;1.104842663;158.6044769;-999.25
659;-2.682842731;1.77528882;2.191200972;1.093945026;146.1001892;-999.25
659.5;-3.038642645;1.727675557;2.213357925;1.073684096;157.8243561;-999.25
660;-2.753695488;1.846538544;2.258696079;1.101198793;152.7883148;-999.25
660.5;-2.652675629;1.848334789;2.300969124;1.055076718;151.4978027;-999.25
661;-2.236944199;1.857558847;2.224838495;1.1365937;155.9653473;-999.25
661.5;-1.965728402;1.847342014;2.300163031;1.167272568;153.9642487;-999.25
662;-2.004956007;1.921164632;2.285252094;1.230831623;148.4292755;-999.25
662.5;-1.841143608;1.955633283;2.284309626;1.3870368;143.2806397;-999.25
663;-1.525794744;1.940242052;2.337240219;1.325544715;144.7935181;-999.25
663.5;-1.442775965;1.897307038;2.35931015;1.29843545;148.8390656;-999.25
664;-1.460652828;1.847607732;2.292313576;1.291297436;150.5125427;-999.25
664.5;-1.341341972;1.850599051;2.278955936;1.250639796;149.8401794;-999.25
665;-1.818737149;1.823813319;2.341780663;1.214406014;167.3647766;-999.25
665.5;-1.284028411;1.855592132;2.385442734;1.200993657;153.560318;-999.25
666;-1.23636961;1.850873947;2.296312332;1.186568618;151.2377625;-999.25
666.5;-1.165462732;1.815981031;2.263071299;1.205027103;153.0112152;-999.25
667;-1.233989;1.786658406;2.326847553;1.191367865;152.7824554;-999.25
667.5;-1.663825274;1.78506434;2.344198704;1.153453827;152.2183685;-999.25
668;-1.849786162;1.778605819;2.331801415;1.172364354;154.5565796;-999.25
668.5;-1.778792143;1.819188714;2.368139267;1.182381153;153.2744446;-999.25
669;-1.528276205;1.898303986;2.537610292;1.206555843;162.3349915;-999.25
669.5;-1.55109179;1.93544519;2.53150034;1.33402586;157.7681122;-999.25
670;-1.854906797;1.927937269;2.537857771;1.228096962;161.8437042;-999.25
670.5;-2.680296421;1.915409565;2.531756878;1.21271646;157.7389221;-999.25
671;-2.952071905;1.941995502;2.493469238;1.201531529;152.8160095;-999.25
671.5;-2.880626678;1.873185515;2.445611954;1.219146729;150.7515106;-999.25
672;-2.250564098;1.812806964;2.38962245;1.182140589;151.3474426;-999.25
672.5;-2.11806035;1.791480422;2.355763435;1.192636013;151.9433746;-999.25
673;-2.118504286;1.782773852;2.344387293;1.1985147;152.5393066;-999.25
673.5;-2.498491049;1.80448997;2.376532555;1.165348411;153.2394714;-999.25
674;-2.221350431;1.830097914;2.425194502;1.149593473;155.571991;-999.25
674.5;-2.176253319;1.804634333;2.455207825;1.136938214;154.424408;-999.25
675;-1.842742801;1.857118964;2.494398356;1.127531648;164.1005096;-999.25
675.5;-1.982657909;1.922532439;2.485933542;1.204129577;162.0418701;-999.25
676;-2.580646276;1.864241481;2.45916605;1.181364894;154.2902985;-999.25
676.5;-3.120863438;1.827790022;2.514702082;1.10339129;154.35466;-999.25
677;-3.769476414;1.866946816;2.62129283;1.037181854;152.5981445;-999.25
677.5;-3.743039131;1.877199292;2.596419573;1.001559496;152.2488709;-999.25
678;-3.457053661;1.868429899;2.46047163;1.060528398;150.0783234;-999.25
678.5;-3.331562042;1.894246578;2.35552001;1.121427774;146.7849731;-999.25
679;-3.269182444;1.92763257;2.425963163;1.179954171;146.4138794;-999.25
679.5;-3.178045988;1.918023109;2.375771046;1.231714368;147.0511475;-999.25
680;-2.82139039;1.970880747;2.46977663;1.285291672;150.3721161;-999.25
680.5;-2.50452733;2.014549971;2.472403526;1.375025511;147.2162018;-999.25
681;-2.71895051;2.034218788;2.478711367;1.386410117;138.8656464;-999.25
681.5;-2.704992771;1.983541489;2.476904631;1.257385254;137.8837433;-999.25
682;-2.757673979;1.97660625;2.466373444;1.261258721;139.1987457;-999.25
682.5;-2.647093534;1.943231583;2.455630779;1.41720593;142.1172028;-999.25
683;-2.899754047;1.884279609;2.431527138;1.219442844;145.2562256;-999.25
683.5;-2.756494761;1.870543003;2.457527399;1.285504937;146.723938;-999.25
684;-2.63403964;1.852503896;2.376439571;1.214308143;148.649765;-999.25
684.5;-2.532001257;1.877769351;2.446458817;1.167055368;150.3838348;-999.25
685;-3.279078722;1.839566231;2.399769783;1.148240328;152.3657532;-999.25
685.5;-3.192998171;1.823876381;2.404848814;1.168487787;154.3102264;-999.25
686;-3.277075291;1.77434814;2.365061998;1.116281748;154.1401367;-999.25
686.5;-3.667773247;1.798832536;2.433199167;1.103048563;153.1156158;-999.25
687;-4.767142773;1.799879909;2.452542067;1.063416719;150.5025177;-999.25
687.5;-5.758598804;1.85774374;2.45533824;1.124278784;147.6192627;-999.25
688;-5.158217907;1.794154525;2.436254501;1.216221333;143.5602112;-999.25
688.5;-4.901449203;1.889206648;2.411818504;1.317994952;139.6462097;-999.25
689;-4.377779961;1.912750006;2.428575754;1.389544725;137.0742188;-999.25
689.5;-4.23378706;1.885317802;2.573693514;1.497713924;137.6967621;-999.25
690;-3.950761318;1.926178455;2.478641272;1.570814848;137.5958862;-999.25
690.5;-4.441439152;1.954774737;2.46385026;1.672810078;137.3689117;-999.25
691;-5.235398293;1.841198325;2.395082474;1.801965952;131.6174927;-999.25
691.5;-10.89829063;2.139204979;2.692663193;1.878453136;124.0036011;-999.25
692;-16.68736649;2.144626617;2.785929918;1.834391356;120.488884;-999.25
692.5;-20.91491318;2.111465931;2.574180126;1.8098948;120.4315262;-999.25
693;-22.44123459;2.107182026;2.513067007;1.776441693;119.6648483;-999.25
693.5;-22.45055199;2.130595446;2.554152966;1.793100357;116.9006958;-999.25
694;-21.96323013;2.168657303;2.578332901;1.925558209;117.1505051;-999.25
694.5;-18.99318504;2.177485943;2.667662144;1.734738112;118.0325928;-999.25
695;-18.10886383;2.175096989;2.664092541;1.711834431;119.3626633;-999.25
695.5;-21.48631477;2.150899887;2.64120698;1.692214727;118.9970474;-999.25
696;-22.40644646;2.126361132;2.645495892;1.703911781;118.127121;-999.25
696.5;-20.47523308;2.145289183;2.680215597;1.622430563;118.6262131;-999.25
697;-15.16544628;2.070300818;2.709867477;1.523765802;122.2619705;-999.25
697.5;-18.34189224;2.079680204;2.680832863;1.577637792;122.7306137;-999.25
698;-15.00146103;2.135249138;2.716832638;1.556690097;118.121872;-999.25
698.5;-15.38271999;2.134049892;2.702340126;1.51723671;115.4251404;-999.25
699;-12.63477421;2.110746861;3.008737087;1.748535872;123.0674286;-999.25
699.5;-5.368993282;1.947364688;2.655058622;1.252005339;130.8966065;-999.25
700;-4.670614243;1.959239364;2.655689716;1.521321535;137.1042786;-999.25
700.5;-4.521716595;2.025558233;2.660470963;1.650814891;132.510025;-999.25
701;-7.880835533;2.089673519;2.728658199;1.752690315;130.4349365;-999.25
701.5;-8.275943756;2.076340914;2.757074356;1.367563367;128.0908203;-999.25
702;-9.350530624;2.088140965;2.792713165;1.533154845;125.8252182;-999.25
702.5;-10.24527454;2.126087904;2.829404116;1.463852525;123.6891403;-999.25
703;-12.80370712;2.141091347;2.970220804;1.415599465;116.3389969;-999.25
703.5;-16.15555954;2.170635939;3.333905697;1.501260877;113.4943161;-999.25
704;-12.02850151;2.121208429;3.101846457;1.663478375;124.5746384;-999.25
704.5;-3.285830975;1.871813536;2.580974102;1.159985304;136.1774902;-999.25
705;-1.830680251;1.873512983;2.571185589;1.218417406;158.8657379;-999.25
705.5;-1.276353478;1.905955911;2.513636351;1.274930477;151.2693787;-999.25
706;-1.331651807;1.779773235;2.559223414;1.12579453;157.9841919;-999.25
706.5;-2.31123209;1.802102566;2.530492544;1.034496307;156.9921417;-999.25
707;-2.815317154;1.885293841;2.539351463;1.113303781;143.2597504;-999.25
707.5;-3.058074236;1.965766311;2.529318094;1.384057283;137.9807739;-999.25
708;-2.818204641;1.951859117;2.534359694;1.323722124;140.2309265;-999.25
708.5;-2.273889065;1.933408022;2.542019606;1.217354178;146.2101593;-999.25
709;-2.09635973;1.936825037;2.470513582;1.212868094;146.3491821;-999.25
709.5;-1.960296869;1.954358935;2.477112293;1.316508889;142.9002686;-999.25
710;-2.453321934;2.028832436;2.615391493;1.511683464;133.8667145;-999.25
710.5;-5.259960651;2.068289518;2.843973875;1.811146021;127.0213394;-999.25
711;-8.699300766;2.126452684;2.716140509;1.709922552;125.0053711;-999.25
711.5;-7.982375622;2.136226893;2.81144762;1.510813832;125.7436142;-999.25
712;-8.187054634;2.134192944;2.805404186;1.479105353;126.2895966;-999.25
712.5;-9.843338013;2.130996227;2.747472525;1.554490089;127.8075943;-999.25
713;-10.01442528;2.139181614;2.80657649;1.369102716;125.6696396;-999.25
713.5;-12.90402603;2.155752659;2.68179512;1.564194799;124.5965881;-999.25
714;-11.56525612;2.156894922;2.755105734;1.489600301;123.0221634;-999.25
714.5;-11.47962189;2.159374237;2.742317438;1.459985137;122.4672318;-999.25
715;-12.15234661;2.13805294;2.724044561;1.592574;121.8658142;-999.25
715.5;-10.31248665;2.137964487;2.766575337;1.438006401;123.5686569;-999.25
716;-11.57489204;2.130762339;2.703732252;1.42103529;123.1031876;-999.25
716.5;-15.01383209;2.147746801;2.617962122;1.653497219;122.8450775;-999.25
717;-11.01926422;2.144039631;2.763926983;1.347147703;121.0709992;-999.25
717.5;-12.88300514;2.175489664;2.997923374;1.511070848;117.7925568;-999.25
718;-7.285164356;2.118619919;3.011122942;1.634665012;121.01828;-999.25
718.5;-3.363198757;1.951731563;2.593896389;1.345007896;133.4655609;-999.25
719;-3.609776735;1.866349459;2.37770915;1.483460546;141.698822;-999.25
719.5;-4.445717335;1.81629467;2.389520168;1.327525973;142.1643677;-999.25
720;-9.651112556;2.10640645;2.534221649;1.708760858;128.8399963;-999.25
720.5;-9.026565552;2.145701885;2.683763742;1.428711772;124.7581482;-999.25
721;-9.124227524;2.164850235;2.723154068;1.340320468;125.2236252;-999.25
721.5;-9.625060081;2.154285431;2.841166019;1.452837229;123.5924225;-999.25
722;-10.09959888;2.151524782;2.85261488;1.443505645;122.2703552;-999.25
722.5;-13.43211937;2.153746367;2.818047762;1.439143419;119.4441834;-999.25
723;-15.31022072;2.168715239;2.812450409;1.480097413;119.3450623;-999.25
723.5;-14.75661469;2.160534143;2.774286985;1.524096131;118.3885803;-999.25
724;-12.47292328;2.166930437;3.078266859;1.671421409;119.7904739;-999.25
724.5;-9.064209938;2.114705324;2.856969595;1.487377524;117.8993149;-999.25
725;-8.212278366;2.102508307;2.841877222;1.562238812;121.4719467;-999.25
725.5;-3.739982128;1.997416377;2.672352552;1.288530231;161.4681244;-999.25
726;-2.481202841;1.907280564;2.63228631;1.116822481;150.2265625;-999.25
726.5;-2.708142281;1.91722393;2.804579973;1.086829782;149.2437439;-999.25
727;-2.58464551;1.987001061;2.599404573;1.384780526;136.8376923;-999.25
727.5;-3.282005548;2.001782894;2.645686865;1.368206263;133.6340179;-999.25
728;-3.384057045;1.995560288;2.612807274;1.370493174;133.921875;-999.25
728.5;-2.705355406;1.981373549;2.636031389;1.203655362;133.4111939;-999.25
729;-3.026577473;2.023669243;2.694190025;1.379934549;132.3839264;-999.25
729.5;-2.900681496;2.003391266;2.694941998;1.291819811;132.0854034;-999.25
730;-2.972925186;1.961251974;2.728943825;1.34196651;136.4408417;-999.25
730.5;-2.083333731;1.867592812;2.632974625;1.116159082;147.0594635;-999.25
731;-1.825757265;1.828796744;2.615298748;1.178307056;154.6951904;-999.25
731.5;-2.396526098;1.841841936;2.515179157;1.124026656;152.8992462;-999.25
732;-2.994201422;1.953063726;2.484999657;1.549686074;140.8821716;-999.25
732.5;-2.410871506;1.982101202;2.573701859;1.393969178;140.1656647;-999.25
733;-2.551677942;1.961595058;2.70091176;1.229882121;137.993103;-999.25
733.5;-3.19670701;2.072212696;2.736142874;1.404602766;129.7742157;-999.25
734;-5.119700432;2.062203407;2.725719929;1.457037568;122.2501984;-999.25
734.5;-3.860769749;1.896845579;2.738870859;1.347441077;121.4480133;-999.25
735;-3.920332432;2.080240488;2.912014246;1.629104257;122.7981415;-999.25
735.5;-4.406159878;2.072188377;2.853695869;1.674856782;121.7619934;-999.25
736;-4.442722321;2.04141593;2.836838007;1.463344574;123.1167755;-999.25
736.5;-4.708231449;2.063800097;2.895589829;1.649791241;122.2536621;-999.25
737;-4.517408371;2.053820372;2.872511387;1.570739269;122.3375168;-999.25
737.5;-4.836232185;2.028455496;2.809481859;1.569856405;121.8600311;-999.25
738;-4.80569458;2.07759738;2.867040396;1.582663775;122.9057388;-999.25
738.5;-4.47232008;2.04700613;2.838251352;1.503483295;123.788681;-999.25
739;-4.707512379;2.074776888;2.936920404;1.510327458;125.1992264;-999.25
739.5;-5.955129623;2.103370905;2.95341754;1.557303429;124.4775391;-999.25
740;-7.546589851;2.162711382;3.127602816;1.607095957;125.0739441;-999.25
740.5;-6.04497385;2.067770004;2.94336009;1.406485438;123.8047638;-999.25
741;-6.560142994;2.067388296;2.801319122;1.402485728;120.2683106;-999.25
741.5;-7.115859509;2.103733063;2.762271643;1.681569934;120.2923508;-999.25
742;-4.569428444;1.938869;2.708272457;1.533854604;119.8935852;-999.25
742.5;-5.972266197;2.096989632;2.721106291;1.482605815;118.2386551;-999.25
743;-7.005065441;2.033952713;2.872298956;1.440226197;112.7482376;-999.25
743.5;-6.696130753;2.114289284;2.974906683;1.507466793;144.2732697;-999.25
744;-3.578267097;2.028162241;2.838309765;1.465221524;161.1062164;-999.25
744.5;-2.90652895;1.752987504;2.389626265;0.899694383;154.9785156;-999.25
745;-2.247373343;1.854339838;2.273717642;1.009909034;147.7848511;-999.25
745.5;-2.860500813;1.878572106;2.431531906;1.088617921;142.3641205;-999.25
