DEPT;AT20;P_IMPEDANCE;S_IMPEDANCE;Vp/Vs;Zones;GRAN
2278.75;2.144655228;9371.34082;5126.757813;1.850000024;3;406
2279;1.524739862;9019.568359;5038.694824;1.787499905;3;406
2279.25;0.327317148;8794.618164;4993.472656;1.75;3;406
2279.5;0;8569.667969;4948.25;1.732857108;3;406
2279.75;0.32322076;8742.962891;5081.26709;1.730000019;3;406
2280;1.44033289;8916.256836;5214.28418;1.710000038;3;406
2280.25;1.704019904;8708.453125;5101.265625;1.730000019;3;406
2280.5;1.746407747;8500.648438;4988.24707;1.702857137;3;406
2280.75;1.777448773;8567.34375;4953.039063;1.721250057;3;406
2281;1.91390729;8634.039063;4917.831055;1.759999991;3;406
2281.25;1.822603226;8674.758789;4938.438477;1.759999991;3;406
2281.5;1.717614293;8715.478516;4959.045898;1.759999991;3;406
2281.75;2.006894827;8738.876953;4941.480469;1.762500048;3;406
2282;1.777520657;8762.276367;4923.915039;1.779999971;3;406
2282.25;1.244750738;9043.263672;4940.437012;1.789999962;3;405
2282.5;1.032723188;9324.25;4956.958984;1.879999995;3;404
2282.75;0.922989309;9340.219727;4986.376953;1.893749952;3;402
2283;1.032140374;9356.189453;5015.794922;1.866250038;3;401
2283.25;0.995344818;9226.890625;4972.302734;1.851250053;3;401
2283.5;0;9097.592773;4928.811035;1.841428638;3;401
2283.75;0;9033.503906;4866.632813;1.850000024;3;401
2284;0;8969.415039;4804.454102;1.867500067;3;401
2284.25;0;9259.475586;4963.878906;1.879999995;3;401
2284.5;0;9549.536133;5123.304199;1.860000014;3;401
2284.75;0;9681.880859;5189.641602;1.860000014;3;401
2285;0;9814.225586;5255.979004;1.870000005;3;401
2285.25;0.059165787;9971.017578;5359.961426;1.851428628;3;401
2285.5;0.916196764;10127.80957;5463.943848;1.855714321;3;401
2285.75;0;9967.167969;5366.797852;1.827142954;3;401
2286;0;9806.526367;5269.651856;1.860000014;3;401
2286.25;0;9386.220703;5051.650391;1.864285708;3;401
2286.5;0;8965.915039;4833.648926;1.855714321;3;401
2286.75;0;9086.84375;4928.918457;1.870000005;3;401
2287;0.141829133;9207.771484;5024.187988;1.837499976;3;401
2287.25;0.047952697;9504.579102;5260.316406;1.799999952;3;401
2287.5;0.218377858;9801.386719;5496.444824;1.78285706;3;401
2287.75;0.512835741;9803.917969;5502.557617;1.779999971;3;401
2288;0.884217858;9806.448242;5508.669922;1.782500029;3;401
2288.25;1.729458094;9803.101563;5608.964844;1.730000019;3;401
2288.5;2.26298666;9799.754883;5709.259766;1.720000029;3;402
2288.75;2.303567648;9584.037109;5448.204102;1.751250029;3;402
2289;2.048552275;9368.318359;5187.147949;1.807500005;3;402
2289.25;1.793696284;9054.426758;4897.649414;1.883749962;3;402
2289.5;1.368499517;8740.535156;4608.150879;1.897499919;3;402
2289.75;0.454893321;8683.154297;4758.713867;1.825000048;3;402
2290;0.072939463;8625.772461;4909.276856;1.754999995;3;402
2290.25;0.844642997;8869.422852;4966.546387;1.747499943;3;402
2290.5;2.029575348;9113.073242;5023.815918;1.809999943;3;403
2290.75;3.03676939;8874.832031;4862.186523;1.856250048;3;403
2291;3.255282879;8636.591797;4700.557129;1.83375001;3;403
2291.25;1.810262322;8589.720703;4787.098633;1.804999948;3;403
2291.5;1.248758555;8542.850586;4873.640137;1.757142901;3;403
2291.75;1.251715899;8949.203125;5050.472656;1.758571386;3;403
2292;1.323484898;9355.555664;5227.305176;1.789999962;3;403
2292.25;1.229601622;9184.522461;5093.871582;1.799999952;3;403
2292.5;1.116981983;9013.489258;4960.437988;1.820000053;3;404
2292.75;1.022299767;8839.279297;4863.024414;1.758571386;3;404
2293;0.956672847;8665.070313;4765.61084;1.820000053;3;404
2293.25;0.784647465;8660.572266;4798.282227;1.808749914;3;404
2293.5;0.653527379;8656.075195;4830.954102;1.791428566;3;404
2293.75;0.648175955;8561.620117;4806.733398;1.769999981;3;404
2294;0.653586745;8467.165039;4782.513184;1.769999981;3;404
2294.25;0.65006727;8595.382813;4813.562012;1.779999971;3;403
2294.5;0.634700894;8723.599609;4844.61084;1.799999952;3;403
2294.75;0.832088709;9043;4958.148926;1.840000033;3;402
2295;1.269449115;9362.399414;5071.687012;1.850000024;3;401
2295.25;1.755465865;9472.634766;5211.540527;1.836250067;3;402
2295.5;2.644000769;9582.869141;5351.394043;1.792857051;3;403
2295.75;3.743826628;9796.539063;5585.213867;1.75;3;403
2296;4.203840256;10010.20996;5819.033203;1.720000029;3;404
2296.25;4.184422016;10153.89063;5833.249023;1.759999991;3;404
2296.5;3.987163782;10297.57031;5847.464844;1.759999991;3;405
2296.75;3.754627705;10472.83496;5854.189453;1.80250001;3;405
2297;3.686894894;10648.09961;5860.914063;1.816249967;3;405
2297.25;2.95742178;10430.96973;5774.879883;1.816249967;3;405
2297.5;1.446161866;10213.83984;5688.845215;1.792500019;3;405
2297.75;0;10088.17676;5573.722656;1.792500019;3;405
2298;0;9962.513672;5458.600098;1.825000048;3;405
2298.25;0.716954529;10065.82617;5587.654297;1.809999943;3;405
2298.5;1.043862581;10169.13965;5716.708008;1.779999971;3;406
2298.75;1.638586164;10009.11426;5679.270508;1.774285674;3;406
2299;0.922890425;9849.088867;5641.833008;1.743749976;3;406
2299.25;0.165088236;9949.349609;5824.709473;1.720000029;3;406
2299.5;1.45535481;10049.61035;6007.585938;1.671428561;3;406
2299.75;4.187207699;10722.54492;6312.344727;1.624285698;3;406
2300;8.478652;11395.48047;6617.104004;1.720000029;3;406
2300.25;6.995912075;11445.9707;6619.749023;1.74000001;3;405
2300.5;6.939036846;11496.45996;6622.394043;1.737142921;3;404
2300.75;6.961349487;11550.26953;6727.807129;1.714285731;3;402
2301;9.441262245;11604.08008;6833.220215;1.701428652;3;401
2301.25;11.70466995;11649.47461;6895.085938;1.662500024;3;401
2301.5;12.58121491;11694.87012;6956.952148;1.679999948;3;401
2301.75;13.14567566;11789.75;7014.570313;1.687142849;3;401
2302;12.89439297;11884.62988;7072.187988;1.679999948;3;401
2302.25;14.1076107;12108.66504;7183.365234;1.690000057;3;401
2302.5;15.84450913;12332.7002;7294.541992;1.690000057;3;402
2302.75;19.18263435;11991.19531;7187.962891;1.690000057;3;402
2303;13.58318234;11649.69043;7081.383789;1.649999976;3;402
2303.25;7.124162197;10953.72461;6667.217773;1.603749991;3;402
2303.5;4.341534615;10257.75977;6253.051758;1.636250019;3;402
2303.75;2.440787792;9966.155273;5981.019531;1.679999948;3;402
2304;1.778146982;9674.550781;5708.987793;1.697499991;3;402
2304.25;1.797374368;9555.572266;5564.671875;1.764999986;3;402
2304.5;1.951069951;9436.594727;5420.355957;1.742500067;3;402
2304.75;1.987711191;9856.457031;5566.062012;1.799999952;3;402
2305;1.800648332;10276.32031;5711.768066;1.799999952;3;402
2305.25;1.560221076;10095.70508;5615.427734;1.816249967;3;402
2305.5;0.023431689;9915.089844;5519.087891;1.792500019;3;402
2305.75;0;10016.80469;5461.972656;1.844285727;3;401
2306;0;10118.51953;5404.85791;1.870000005;3;401
2306.25;0;10098.04981;5458.489258;1.835000038;3;401
2306.5;0;10077.58008;5512.120117;1.830000043;3;401
2306.75;0.072690226;10080.8252;5512.756836;1.80571425;3;401
2307;0.853684187;10084.07031;5513.393066;1.830000043;3;401
2307.25;1.406935573;10239.625;5602.18457;1.828750014;3;401
2307.5;1.428715229;10395.17969;5690.976074;1.822857142;3;401
2307.75;1.271376371;10282.26465;5637.095703;1.821428537;3;401
2308;0.967207611;10169.34961;5583.21582;1.820000053;3;401
2308.25;0.872972906;10124.43457;5529.438965;1.820000053;3;401
2308.5;0.774708569;10079.51953;5475.662109;1.840000033;3;401
2308.75;0.723141849;9980.408203;5437.044434;1.82571435;3;401
2309;0.750995457;9881.296875;5398.426758;1.830000043;3;401
2309.25;0.737811208;9932.772461;5428.996094;1.840000033;3;401
2309.5;0.994276166;9984.248047;5459.564941;1.830000043;3;401
2309.75;1.14410305;9954.572266;5446.10791;1.822857142;3;401
2310;0.77794683;9924.896484;5432.650879;1.830000043;3;401
2310.25;0.831868351;9988.563477;5480.818359;1.820000053;3;401
2310.5;0.930755734;10052.23047;5528.98584;1.820000053;3;401
2310.75;0.971756756;10103.7207;5543.415527;1.838571429;3;401
2311;1.085138917;10155.20996;5557.845215;1.828750014;3;401
2311.25;1.064551473;10034.61914;5480.259766;1.823750019;3;401
2311.5;0.539506614;9914.027344;5402.673828;1.83375001;3;401
2311.75;0.52958101;10036.30859;5545.192383;1.821250081;3;401
